s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 1.3001007E+001, 1.4365256E+001,-2.6128368E+000,-8.1327054E+000,-2.0635635E-001,-1.6239738E-003, 0.0000000E+000, 0.0000000E+000, 3.4569056E+000, 3.4117337E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 1.3335597E+001, 1.4447934E+001,-2.5801284E+000,-1.3001206E+001,-1.9453316E-001,-1.6190417E-003, 0.0000000E+000, 0.0000000E+000,-1.3253026E+000,-1.3295520E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 1.3674010E+001, 1.4388020E+001,-2.5887539E+000,-1.2798690E+001,-1.9651072E-001,-1.6185078E-003, 0.0000000E+000, 0.0000000E+000,-1.2088846E+000,-1.1975523E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 1.4008736E+001, 1.4445461E+001,-2.6338166E+000,-1.2514895E+001,-2.1302623E-001,-1.6186719E-003, 0.0000000E+000, 0.0000000E+000,-9.6100988E-001,-9.1789529E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 1.4343461E+001, 1.4304639E+001,-2.5589889E+000,-1.2966406E+001,-1.9896371E-001,-1.6222401E-003, 0.0000000E+000, 0.0000000E+000,-1.3836193E+000,-1.4213424E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 1.4671345E+001, 1.4493263E+001,-2.6138204E+000,-1.1191786E+001,-1.9277029E-001,-1.6183513E-003, 0.0000000E+000, 0.0000000E+000, 4.1893160E-001, 4.9326741E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 1.5006723E+001, 1.4433913E+001,-2.6167480E+000,-1.2012118E+001,-2.0499679E-001,-1.6178618E-003, 0.0000000E+000, 0.0000000E+000,-3.6881464E-001,-4.0156738E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 1.5334502E+001, 1.4381700E+001,-2.5955120E+000,-1.1853015E+001,-2.1433296E-001,-1.6207710E-003, 0.0000000E+000, 0.0000000E+000,-3.0504425E-001,-2.8278048E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 1.5674456E+001, 1.4388199E+001,-2.5601362E+000,-1.2740098E+001,-1.9766557E-001,-1.6270047E-003, 0.0000000E+000, 0.0000000E+000,-1.1173013E+000,-1.1113278E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 1.6000975E+001, 1.4396849E+001,-2.6205771E+000,-1.2569471E+001,-2.1474718E-001,-1.6275527E-003, 0.0000000E+000, 0.0000000E+000,-1.0268792E+000,-1.0095738E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 1.6342983E+001, 1.4435281E+001,-2.5877344E+000,-9.6686536E+000,-2.0067411E-001,-1.6276919E-003, 0.0000000E+000, 0.0000000E+000, 1.9019054E+000, 1.9765912E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 1.6674934E+001, 1.4421028E+001,-2.5838172E+000,-8.6571146E+000,-1.9305672E-001,-1.6102114E-003, 0.0000000E+000, 0.0000000E+000, 3.0155090E+000, 2.9854289E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 1.7006886E+001, 1.4405815E+001,-2.5792953E+000,-1.3426335E+001,-1.9477123E-001,-1.6243056E-003, 0.0000000E+000, 0.0000000E+000,-1.7605335E+000,-1.7962115E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 1.7334034E+001, 1.4423155E+001,-2.6403759E+000,-1.3698654E+001,-2.2234080E-001,-1.6302922E-003, 0.0000000E+000, 0.0000000E+000,-2.1793138E+000,-2.1398460E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 1.7673380E+001, 1.4318268E+001,-2.5300925E+000,-1.2758320E+001,-1.9304227E-001,-1.6330632E-003, 0.0000000E+000, 0.0000000E+000,-1.2009103E+000,-1.1648201E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 1.8007626E+001, 1.4464226E+001,-2.6066557E+000,-8.7117203E+000,-1.9471447E-001,-1.6123641E-003, 0.0000000E+000, 0.0000000E+000, 2.8802592E+000, 2.9495230E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 1.8342207E+001, 1.4467537E+001,-2.6176182E+000,-9.9023343E+000,-2.0983914E-001,-1.6201176E-003, 0.0000000E+000, 0.0000000E+000, 1.7540400E+000, 1.7361248E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 1.8675842E+001, 1.4370653E+001,-2.5862980E+000,-9.4388597E+000,-1.9249635E-001,-1.6283825E-003, 0.0000000E+000, 0.0000000E+000, 2.1155803E+000, 2.1513702E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 1.9009476E+001, 1.4363483E+001,-2.5735088E+000,-1.1744644E+001,-1.9669117E-001,-1.6306307E-003, 0.0000000E+000, 0.0000000E+000,-9.7007945E-002,-1.5299140E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 1.9343109E+001, 1.4429785E+001,-2.6212511E+000,-1.3716952E+001,-2.0418601E-001,-1.6240518E-003, 0.0000000E+000, 0.0000000E+000,-2.1377854E+000,-2.1142284E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 1.9674589E+001, 1.4376909E+001,-2.5992510E+000,-1.3310955E+001,-2.1845729E-001,-1.6244397E-003, 0.0000000E+000, 0.0000000E+000,-1.7825383E+000,-1.7533795E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.0004383E+001, 1.4454793E+001,-2.5700276E+000,-1.1921977E+001,-2.0080943E-001,-1.6181678E-003, 0.0000000E+000, 0.0000000E+000,-2.4687202E-001,-2.3963955E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.0334177E+001, 1.4443667E+001,-2.6275945E+000,-1.2610540E+001,-2.0890962E-001,-1.6268535E-003, 0.0000000E+000, 0.0000000E+000,-9.8093341E-001,-1.0050045E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.0676964E+001, 1.4336331E+001,-2.5932118E+000,-1.3759338E+001,-2.1324265E-001,-1.6303669E-003, 0.0000000E+000, 0.0000000E+000,-2.3055255E+000,-2.2310912E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.1004601E+001, 1.4387163E+001,-2.5514696E+000,-1.1107490E+001,-1.8964734E-001,-1.6305271E-003, 0.0000000E+000, 0.0000000E+000, 5.5075704E-001, 5.3692534E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.1338104E+001, 1.4414535E+001,-2.6096108E+000,-1.2008501E+001,-1.9725450E-001,-1.6175070E-003, 0.0000000E+000, 0.0000000E+000,-4.0886553E-001,-4.0244919E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.1671610E+001, 1.4473706E+001,-2.6111480E+000,-1.3139016E+001,-2.1048056E-001,-1.6228008E-003, 0.0000000E+000, 0.0000000E+000,-1.5295726E+000,-1.4885614E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.2010372E+001, 1.4402300E+001,-2.5774667E+000,-1.0038141E+001,-1.9506956E-001,-1.6241172E-003, 0.0000000E+000, 0.0000000E+000, 1.5370144E+000, 1.5899983E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.2339626E+001, 1.4360254E+001,-2.5611006E+000,-1.0754555E+001,-1.9203911E-001,-1.6291244E-003, 0.0000000E+000, 0.0000000E+000, 8.6388963E-001, 8.5093016E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.2668882E+001, 1.4424419E+001,-2.6397484E+000,-1.2257551E+001,-1.9801327E-001,-1.6231421E-003, 0.0000000E+000, 0.0000000E+000,-6.4623130E-001,-6.7251695E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.3008759E+001, 1.4360576E+001,-2.5646189E+000,-1.1908698E+001,-2.0696694E-001,-1.6238449E-003, 0.0000000E+000, 0.0000000E+000,-3.9369119E-001,-3.2133148E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.3342491E+001, 1.4478139E+001,-2.5753508E+000,-7.3318332E+000,-1.9553210E-001,-1.6084567E-003, 0.0000000E+000, 0.0000000E+000, 4.3055968E+000, 4.3738142E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.3674698E+001, 1.4406554E+001,-2.6057948E+000,-7.0461194E+000,-1.9993888E-001,-1.6191966E-003, 0.0000000E+000, 0.0000000E+000, 4.6013041E+000, 4.5530818E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.4006329E+001, 1.4433117E+001,-2.6170216E+000,-1.3237823E+001,-2.0026734E-001,-1.6262809E-003, 0.0000000E+000, 0.0000000E+000,-1.5967442E+000,-1.6236218E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.4341999E+001, 1.4312141E+001,-2.5408062E+000,-1.3816735E+001,-1.9764556E-001,-1.6257184E-003, 0.0000000E+000, 0.0000000E+000,-2.2670074E+000,-2.2446710E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.4676350E+001, 1.4425953E+001,-2.6339934E+000,-1.0679153E+001,-2.1611728E-001,-1.6203991E-003, 0.0000000E+000, 0.0000000E+000, 8.4108212E-001, 8.9506853E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.5006823E+001, 1.4398676E+001,-2.6014879E+000,-8.8391797E+000,-2.1550546E-001,-1.6238682E-003, 0.0000000E+000, 0.0000000E+000, 2.7181074E+000, 2.7408793E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.5337296E+001, 1.4445556E+001,-2.5788425E+000,-1.4156256E+001,-2.0163803E-001,-1.6145584E-003, 0.0000000E+000, 0.0000000E+000,-2.3804302E+000,-2.4927948E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.5667768E+001, 1.4407052E+001,-2.6047791E+000,-1.5270871E+001,-2.0442702E-001,-1.6290346E-003, 0.0000000E+000, 0.0000000E+000,-3.7384811E+000,-3.6746542E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.6008902E+001, 1.4366853E+001,-2.6077810E+000,-1.3185530E+001,-2.1940166E-001,-1.6301975E-003, 0.0000000E+000, 0.0000000E+000,-1.6890012E+000,-1.6474898E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.6333824E+001, 1.4402991E+001,-2.5514031E+000,-1.2103317E+001,-1.8930707E-001,-1.6254089E-003, 0.0000000E+000, 0.0000000E+000,-4.1140922E-001,-4.4266194E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.6672649E+001, 1.4412085E+001,-2.6115330E+000,-1.3072492E+001,-2.0475567E-001,-1.6161123E-003, 0.0000000E+000, 0.0000000E+000,-1.5247159E+000,-1.4783117E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.7001205E+001, 1.4443022E+001,-2.5972099E+000,-1.1961039E+001,-2.0560211E-001,-1.6232238E-003, 0.0000000E+000, 0.0000000E+000,-3.5606218E-001,-3.2245283E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.7341059E+001, 1.4408856E+001,-2.5940542E+000,-9.9636813E+000,-2.0080534E-001,-1.6229018E-003, 0.0000000E+000, 0.0000000E+000, 1.5928078E+000, 1.6486926E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.7673182E+001, 1.4347384E+001,-2.5547300E+000,-8.6309893E+000,-1.8462487E-001,-1.6191772E-003, 0.0000000E+000, 0.0000000E+000, 3.0144277E+000, 2.9754212E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.8000206E+001, 1.4479578E+001,-2.6370013E+000,-1.2796881E+001,-2.0179829E-001,-1.6263123E-003, 0.0000000E+000, 0.0000000E+000,-1.1912370E+000,-1.1577289E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.8337139E+001, 1.4327453E+001,-2.5663932E+000,-1.2360564E+001,-1.9497265E-001,-1.6256339E-003, 0.0000000E+000, 0.0000000E+000,-7.8826292E-001,-7.9610272E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.8667137E+001, 1.4465408E+001,-2.5936086E+000,-1.6087727E+001,-1.9902987E-001,-1.6202533E-003, 0.0000000E+000, 0.0000000E+000,-4.4119254E+000,-4.4165776E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.9006727E+001, 1.4402412E+001,-2.5852581E+000,-1.0026965E+001,-1.9340955E-001,-1.6196826E-003, 0.0000000E+000, 0.0000000E+000, 1.4986155E+000, 1.5951602E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.9338406E+001, 1.4451914E+001,-2.6260668E+000,-9.5250299E+000,-2.1025639E-001,-1.6289837E-003, 0.0000000E+000, 0.0000000E+000, 2.0996465E+000, 2.0889316E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 2.9674860E+001, 1.4316344E+001,-2.5332661E+000,-1.3207361E+001,-1.8165634E-001,-1.6295967E-003, 0.0000000E+000, 0.0000000E+000,-1.5714180E+000,-1.6075687E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.0007151E+001, 1.4441136E+001,-2.6076319E+000,-1.2277996E+001,-2.0006265E-001,-1.6285319E-003, 0.0000000E+000, 0.0000000E+000,-7.0702437E-001,-6.4618272E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.0342815E+001, 1.4432897E+001,-2.6006317E+000,-1.0789736E+001,-1.9295400E-001,-1.6205318E-003, 0.0000000E+000, 0.0000000E+000, 8.2784576E-001, 8.4795462E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.0671133E+001, 1.4462364E+001,-2.5936933E+000,-1.0412823E+001,-1.9727378E-001,-1.6041661E-003, 0.0000000E+000, 0.0000000E+000, 1.2130815E+000, 1.2569696E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.1008627E+001, 1.4321182E+001,-2.5487399E+000,-8.6267896E+000,-1.8879312E-001,-1.6200713E-003, 0.0000000E+000, 0.0000000E+000, 2.9408150E+000, 2.9552395E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.1338263E+001, 1.4493914E+001,-2.6161798E+000,-1.3639188E+001,-2.0052738E-001,-1.6254109E-003, 0.0000000E+000, 0.0000000E+000,-1.8969230E+000,-1.9636069E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.1671293E+001, 1.4271077E+001,-2.5730261E+000,-1.0882343E+001,-1.9345510E-001,-1.6299500E-003, 0.0000000E+000, 0.0000000E+000, 4.9933209E-001, 6.2062359E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.2004326E+001, 1.4393623E+001,-2.5763499E+000,-8.1074139E+000,-1.9442527E-001,-1.6191853E-003, 0.0000000E+000, 0.0000000E+000, 3.5256947E+000, 3.5138146E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.2341141E+001, 1.4504227E+001,-2.6305450E+000,-1.2516157E+001,-1.9374674E-001,-1.6176084E-003, 0.0000000E+000, 0.0000000E+000,-8.1697800E-001,-8.3783927E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.2668114E+001, 1.4468038E+001,-2.6049564E+000,-1.2706001E+001,-2.0526551E-001,-1.6278123E-003, 0.0000000E+000, 0.0000000E+000,-1.0625233E+000,-1.0498131E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.3004852E+001, 1.4339372E+001,-2.5525168E+000,-1.2055267E+001,-1.9638159E-001,-1.6222234E-003, 0.0000000E+000, 0.0000000E+000,-4.6218994E-001,-4.6641601E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.3333893E+001, 1.4481181E+001,-2.6061944E+000,-1.3774089E+001,-2.0579796E-001,-1.6315898E-003, 0.0000000E+000, 0.0000000E+000,-2.1223965E+000,-2.1065321E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.3670868E+001, 1.4308918E+001,-2.5863366E+000,-1.2825560E+001,-1.8776968E-001,-1.6243270E-003, 0.0000000E+000, 0.0000000E+000,-1.3309427E+000,-1.2923725E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.4009472E+001, 1.4326805E+001,-2.5690549E+000,-1.1690237E+001,-1.9607737E-001,-1.6187959E-003, 0.0000000E+000, 0.0000000E+000,-1.7232434E-001,-1.3018307E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.4338329E+001, 1.4493943E+001,-2.6072706E+000,-9.3149532E+000,-1.9065270E-001,-1.6163077E-003, 0.0000000E+000, 0.0000000E+000, 2.3239851E+000, 2.3794498E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.4667187E+001, 1.4432290E+001,-2.6076995E+000,-9.4952817E+000,-2.0122473E-001,-1.6254802E-003, 0.0000000E+000, 0.0000000E+000, 2.1342552E+000, 2.1264591E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.5001862E+001, 1.4405335E+001,-2.5720501E+000,-1.1207000E+001,-1.8712258E-001,-1.6225482E-003, 0.0000000E+000, 0.0000000E+000, 4.3129591E-001, 4.3754008E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
