s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"TC.000","TC.001","TC.002","TC.003","TC.004","TC.005","TC.006","TC.007","TC.008","TC.009","TC.010","TC.011","TC.012","TC.013","TC.014","TC.015","TC.016","TC.017","TC.018","TC.019","TC.020","TC.021","TC.022","TC.023","TC.024","TC.025","TC.026","TC.027","TC.028","TC.029","TC.030","TC.031","TC.032","TC.033","TC.034","TC.035","TC.036","TC.037","TC.038","TC.039","TC.040","TC.041","TC.042","TC.043","TC.044","TC.045","TC.046","TC.047","TC.048","TC.049","TC.050","TC.051","TC.052","TC.053","TC.054","TC.055","TC.056","TC.057"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 3.7032804E-001, 2.0303951E+001, 2.0019314E+001, 2.0001403E+001, 2.0000755E+001, 2.0000537E+001, 2.0000405E+001, 2.0000316E+001, 2.0000254E+001, 2.0000209E+001, 2.0000174E+001, 2.0000147E+001, 2.0000124E+001, 2.0000106E+001, 2.0000091E+001, 2.0000078E+001, 2.0000066E+001, 2.0000057E+001, 2.0000048E+001, 2.0000041E+001, 2.0000035E+001, 2.0000029E+001, 2.0000025E+001, 2.0000021E+001, 2.0000018E+001, 2.0000015E+001, 2.0000012E+001, 2.0000010E+001, 2.0000008E+001, 2.0000007E+001, 2.0000006E+001, 2.0000005E+001, 2.0000004E+001, 2.0000003E+001, 2.0000003E+001, 2.0000002E+001, 2.0000002E+001, 2.0000001E+001, 2.0000001E+001, 2.0000001E+001, 2.0000001E+001, 2.0000001E+001, 2.0000001E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 6.9436507E-001, 2.9621236E+001, 2.2154207E+001, 2.0273207E+001, 2.0073575E+001, 2.0045101E+001, 2.0032687E+001, 2.0024711E+001, 2.0019228E+001, 2.0015303E+001, 2.0012389E+001, 2.0010155E+001, 2.0008407E+001, 2.0007004E+001, 2.0005858E+001, 2.0004911E+001, 2.0004119E+001, 2.0003455E+001, 2.0002896E+001, 2.0002424E+001, 2.0002024E+001, 2.0001686E+001, 2.0001401E+001, 2.0001162E+001, 2.0000962E+001, 2.0000793E+001, 2.0000653E+001, 2.0000537E+001, 2.0000440E+001, 2.0000360E+001, 2.0000294E+001, 2.0000239E+001, 2.0000195E+001, 2.0000158E+001, 2.0000128E+001, 2.0000104E+001, 2.0000083E+001, 2.0000068E+001, 2.0000055E+001, 2.0000043E+001, 2.0000035E+001, 2.0000029E+001, 2.0000023E+001, 2.0000018E+001, 2.0000015E+001, 2.0000012E+001, 2.0000009E+001, 2.0000007E+001, 2.0000006E+001, 2.0000005E+001, 2.0000003E+001, 2.0000003E+001, 2.0000002E+001, 2.0000002E+001, 2.0000002E+001, 2.0000002E+001, 2.0000002E+001, 2.0000001E+001, 2.0000001E+001
 1.0087294E+000, 6.1979277E+001, 4.5304715E+001, 3.1307003E+001, 2.4017628E+001, 2.1106183E+001, 2.0296184E+001, 2.0152208E+001, 2.0107765E+001, 2.0082145E+001, 2.0064146E+001, 2.0050933E+001, 2.0041031E+001, 2.0033384E+001, 2.0027351E+001, 2.0022550E+001, 2.0018622E+001, 2.0015428E+001, 2.0012799E+001, 2.0010610E+001, 2.0008782E+001, 2.0007262E+001, 2.0005997E+001, 2.0004945E+001, 2.0004072E+001, 2.0003340E+001, 2.0002739E+001, 2.0002241E+001, 2.0001829E+001, 2.0001493E+001, 2.0001214E+001, 2.0000985E+001, 2.0000800E+001, 2.0000647E+001, 2.0000524E+001, 2.0000424E+001, 2.0000340E+001, 2.0000275E+001, 2.0000223E+001, 2.0000178E+001, 2.0000143E+001, 2.0000116E+001, 2.0000093E+001, 2.0000075E+001, 2.0000060E+001, 2.0000048E+001, 2.0000038E+001, 2.0000030E+001, 2.0000025E+001, 2.0000021E+001, 2.0000016E+001, 2.0000012E+001, 2.0000011E+001, 2.0000010E+001, 2.0000009E+001, 2.0000008E+001, 2.0000007E+001, 2.0000004E+001, 2.0000004E+001
 1.3402841E+000, 9.6268755E+001, 8.2646634E+001, 6.6665849E+001, 5.3619064E+001, 4.3570051E+001, 3.5841685E+001, 3.0430704E+001, 2.6752047E+001, 2.4181840E+001, 2.2425019E+001, 2.1265583E+001, 2.0562852E+001, 2.0208578E+001, 2.0092378E+001, 2.0065538E+001, 2.0052496E+001, 2.0042618E+001, 2.0034769E+001, 2.0028362E+001, 2.0023146E+001, 2.0018904E+001, 2.0015439E+001, 2.0012608E+001, 2.0010281E+001, 2.0008359E+001, 2.0006806E+001, 2.0005526E+001, 2.0004482E+001, 2.0003637E+001, 2.0002939E+001, 2.0002374E+001, 2.0001919E+001, 2.0001546E+001, 2.0001249E+001, 2.0001007E+001, 2.0000806E+001, 2.0000652E+001, 2.0000527E+001, 2.0000421E+001, 2.0000341E+001, 2.0000276E+001, 2.0000223E+001, 2.0000181E+001, 2.0000147E+001, 2.0000119E+001, 2.0000096E+001, 2.0000078E+001, 2.0000065E+001, 2.0000054E+001, 2.0000043E+001, 2.0000035E+001, 2.0000031E+001, 2.0000029E+001, 2.0000025E+001, 2.0000024E+001, 2.0000020E+001, 2.0000015E+001, 2.0000014E+001
 1.6699459E+000, 1.3849254E+002, 1.2768164E+002, 1.0945419E+002, 9.2736683E+001, 7.8873393E+001, 6.7368583E+001, 5.8161708E+001, 5.0812732E+001, 4.4864149E+001, 4.0088085E+001, 3.6240764E+001, 3.3043531E+001, 3.0281221E+001, 2.7902199E+001, 2.5891857E+001, 2.4257585E+001, 2.2938958E+001, 2.1900181E+001, 2.1125232E+001, 2.0590637E+001, 2.0254072E+001, 2.0082652E+001, 2.0028062E+001, 2.0017918E+001, 2.0014226E+001, 2.0011475E+001, 2.0009234E+001, 2.0007433E+001, 2.0005990E+001, 2.0004803E+001, 2.0003855E+001, 2.0003100E+001, 2.0002483E+001, 2.0001999E+001, 2.0001606E+001, 2.0001280E+001, 2.0001033E+001, 2.0000834E+001, 2.0000667E+001, 2.0000540E+001, 2.0000438E+001, 2.0000356E+001, 2.0000289E+001, 2.0000236E+001, 2.0000193E+001, 2.0000156E+001, 2.0000129E+001, 2.0000110E+001, 2.0000092E+001, 2.0000075E+001, 2.0000062E+001, 2.0000056E+001, 2.0000051E+001, 2.0000046E+001, 2.0000044E+001, 2.0000037E+001, 2.0000029E+001, 2.0000027E+001
 2.0012891E+000, 1.8462615E+002, 1.7840396E+002, 1.6108645E+002, 1.4315504E+002, 1.2693116E+002, 1.1245883E+002, 9.9897834E+001, 8.8972912E+001, 7.9381323E+001, 7.1089487E+001, 6.3977950E+001, 5.7940944E+001, 5.2984492E+001, 4.8899628E+001, 4.5381906E+001, 4.2320533E+001, 3.9539926E+001, 3.7009927E+001, 3.4681154E+001, 3.2588593E+001, 3.0672451E+001, 2.8899646E+001, 2.7256577E+001, 2.5792489E+001, 2.4528860E+001, 2.3464468E+001, 2.2563203E+001, 2.1820745E+001, 2.1217890E+001, 2.0750871E+001, 2.0403468E+001, 2.0170924E+001, 2.0048055E+001, 2.0008048E+001, 2.0002521E+001, 2.0001850E+001, 2.0001492E+001, 2.0001204E+001, 2.0000965E+001, 2.0000782E+001, 2.0000637E+001, 2.0000519E+001, 2.0000424E+001, 2.0000348E+001, 2.0000285E+001, 2.0000233E+001, 2.0000193E+001, 2.0000165E+001, 2.0000139E+001, 2.0000114E+001, 2.0000096E+001, 2.0000086E+001, 2.0000080E+001, 2.0000072E+001, 2.0000068E+001, 2.0000058E+001, 2.0000046E+001, 2.0000043E+001
 2.3392768E+000, 2.2733772E+002, 2.2454584E+002, 2.0863113E+002, 1.9033453E+002, 1.7257064E+002, 1.5595887E+002, 1.4098115E+002, 1.2756210E+002, 1.1551554E+002, 1.0479321E+002, 9.5363545E+001, 8.6862565E+001, 7.9599329E+001, 7.3490318E+001, 6.8054018E+001, 6.3210874E+001, 5.8814248E+001, 5.4832435E+001, 5.1244807E+001, 4.8104236E+001, 4.5348845E+001, 4.2915603E+001, 4.0744421E+001, 3.8801404E+001, 3.7043830E+001, 3.5438148E+001, 3.3905156E+001, 3.2447164E+001, 3.1049542E+001, 2.9728666E+001, 2.8472594E+001, 2.7288569E+001, 2.6168072E+001, 2.5114365E+001, 2.4146610E+001, 2.3288528E+001, 2.2530061E+001, 2.1859026E+001, 2.1282652E+001, 2.0803083E+001, 2.0432144E+001, 2.0182917E+001, 2.0050104E+001, 2.0007380E+001, 2.0001048E+001, 2.0000493E+001, 2.0000394E+001, 2.0000333E+001, 2.0000280E+001, 2.0000232E+001, 2.0000195E+001, 2.0000171E+001, 2.0000154E+001, 2.0000136E+001, 2.0000124E+001, 2.0000105E+001, 2.0000086E+001, 2.0000078E+001
 2.6745700E+000, 2.6574470E+002, 2.6481406E+002, 2.4953751E+002, 2.3083291E+002, 2.1189236E+002, 1.9370165E+002, 1.7693123E+002, 1.6169423E+002, 1.4787670E+002, 1.3536778E+002, 1.2434442E+002, 1.1422112E+002, 1.0548247E+002, 9.8215109E+001, 9.1562015E+001, 8.5416874E+001, 7.9674882E+001, 7.4326669E+001, 6.9369057E+001, 6.4850955E+001, 6.0751679E+001, 5.7025894E+001, 5.3594296E+001, 5.0428055E+001, 4.7583288E+001, 4.5161528E+001, 4.3091237E+001, 4.1289697E+001, 3.9647268E+001, 3.8131721E+001, 3.6719915E+001, 3.5422963E+001, 3.4210967E+001, 3.3068951E+001, 3.1972599E+001, 3.0902907E+001, 2.9835037E+001, 2.8758411E+001, 2.7698859E+001, 2.6647309E+001, 2.5603150E+001, 2.4568907E+001, 2.3538758E+001, 2.2575860E+001, 2.1778440E+001, 2.1179479E+001, 2.0743381E+001, 2.0433419E+001, 2.0229468E+001, 2.0111513E+001, 2.0048108E+001, 2.0015908E+001, 2.0003211E+001, 2.0000640E+001, 2.0000358E+001, 2.0000292E+001, 2.0000242E+001, 2.0000211E+001
