s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"TC.000","TC.001","TC.002","TC.003","TC.004","TC.005","TC.006","TC.007","TC.008","TC.009","TC.010","TC.011","TC.012","TC.013","TC.014","TC.015","TC.016","TC.017","TC.018","TC.019","TC.020","TC.021","TC.022","TC.023","TC.024","TC.025","TC.026","TC.027","TC.028","TC.029","TC.030","TC.031","TC.032","TC.033","TC.034","TC.035","TC.036","TC.037","TC.038","TC.039","TC.040","TC.041","TC.042","TC.043","TC.044","TC.045","TC.046","TC.047","TC.048","TC.049","TC.050","TC.051","TC.052","TC.053","TC.054","TC.055","TC.056","TC.057"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 3.7032804E-001, 2.1422510E+001, 2.0175391E+001, 2.0013066E+001, 2.0004470E+001, 2.0003081E+001, 2.0002305E+001, 2.0001795E+001, 2.0001438E+001, 2.0001178E+001, 2.0000979E+001, 2.0000823E+001, 2.0000697E+001, 2.0000593E+001, 2.0000506E+001, 2.0000433E+001, 2.0000369E+001, 2.0000315E+001, 2.0000269E+001, 2.0000228E+001, 2.0000193E+001, 2.0000164E+001, 2.0000138E+001, 2.0000116E+001, 2.0000097E+001, 2.0000081E+001, 2.0000068E+001, 2.0000056E+001, 2.0000047E+001, 2.0000039E+001, 2.0000032E+001, 2.0000026E+001, 2.0000022E+001, 2.0000018E+001, 2.0000015E+001, 2.0000012E+001, 2.0000010E+001, 2.0000008E+001, 2.0000006E+001, 2.0000005E+001, 2.0000004E+001, 2.0000003E+001, 2.0000003E+001, 2.0000002E+001, 2.0000002E+001, 2.0000001E+001, 2.0000001E+001, 2.0000001E+001, 2.0000001E+001, 2.0000001E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 6.7690054E-001, 4.6842390E+001, 3.1622872E+001, 2.3010440E+001, 2.0646651E+001, 2.0276656E+001, 2.0187194E+001, 2.0140828E+001, 2.0110012E+001, 2.0088191E+001, 2.0072066E+001, 2.0059705E+001, 2.0049982E+001, 2.0042108E+001, 2.0035601E+001, 2.0030176E+001, 2.0025566E+001, 2.0021663E+001, 2.0018334E+001, 2.0015482E+001, 2.0013038E+001, 2.0010953E+001, 2.0009178E+001, 2.0007670E+001, 2.0006394E+001, 2.0005311E+001, 2.0004404E+001, 2.0003641E+001, 2.0003002E+001, 2.0002471E+001, 2.0002028E+001, 2.0001661E+001, 2.0001358E+001, 2.0001108E+001, 2.0000903E+001, 2.0000734E+001, 2.0000595E+001, 2.0000483E+001, 2.0000391E+001, 2.0000316E+001, 2.0000255E+001, 2.0000206E+001, 2.0000166E+001, 2.0000134E+001, 2.0000108E+001, 2.0000087E+001, 2.0000070E+001, 2.0000056E+001, 2.0000045E+001, 2.0000037E+001, 2.0000029E+001, 2.0000023E+001, 2.0000019E+001, 2.0000016E+001, 2.0000013E+001, 2.0000012E+001, 2.0000009E+001, 2.0000007E+001, 2.0000006E+001
 1.0006073E+000, 1.1161675E+002, 9.7651216E+001, 7.7771879E+001, 5.8917746E+001, 4.4404095E+001, 3.4228612E+001, 2.7835999E+001, 2.4013128E+001, 2.1937140E+001, 2.0808620E+001, 2.0350966E+001, 2.0216809E+001, 2.0172139E+001, 2.0141469E+001, 2.0117264E+001, 2.0097413E+001, 2.0081241E+001, 2.0067904E+001, 2.0056672E+001, 2.0047256E+001, 2.0039383E+001, 2.0032777E+001, 2.0027245E+001, 2.0022600E+001, 2.0018690E+001, 2.0015453E+001, 2.0012736E+001, 2.0010479E+001, 2.0008616E+001, 2.0007057E+001, 2.0005775E+001, 2.0004722E+001, 2.0003848E+001, 2.0003139E+001, 2.0002556E+001, 2.0002072E+001, 2.0001684E+001, 2.0001368E+001, 2.0001107E+001, 2.0000898E+001, 2.0000729E+001, 2.0000591E+001, 2.0000479E+001, 2.0000389E+001, 2.0000315E+001, 2.0000256E+001, 2.0000208E+001, 2.0000171E+001, 2.0000140E+001, 2.0000114E+001, 2.0000094E+001, 2.0000078E+001, 2.0000066E+001, 2.0000056E+001, 2.0000048E+001, 2.0000041E+001, 2.0000033E+001, 2.0000029E+001
 1.3393825E+000, 2.0900840E+002, 2.0484646E+002, 1.8495902E+002, 1.6074729E+002, 1.3656730E+002, 1.1441755E+002, 9.5722407E+001, 8.0344237E+001, 6.8428739E+001, 5.8529175E+001, 5.0859607E+001, 4.4392018E+001, 3.9437000E+001, 3.5265972E+001, 3.1937350E+001, 2.9145435E+001, 2.6828927E+001, 2.4895621E+001, 2.3346368E+001, 2.2142010E+001, 2.1260106E+001, 2.0651561E+001, 2.0275145E+001, 2.0095770E+001, 2.0043839E+001, 2.0032491E+001, 2.0026473E+001, 2.0021680E+001, 2.0017766E+001, 2.0014503E+001, 2.0011848E+001, 2.0009685E+001, 2.0007890E+001, 2.0006446E+001, 2.0005259E+001, 2.0004270E+001, 2.0003483E+001, 2.0002843E+001, 2.0002313E+001, 2.0001887E+001, 2.0001541E+001, 2.0001259E+001, 2.0001030E+001, 2.0000844E+001, 2.0000691E+001, 2.0000568E+001, 2.0000468E+001, 2.0000390E+001, 2.0000324E+001, 2.0000269E+001, 2.0000225E+001, 2.0000192E+001, 2.0000165E+001, 2.0000141E+001, 2.0000123E+001, 2.0000106E+001, 2.0000090E+001, 2.0000079E+001
 1.6705242E+000, 3.2023356E+002, 3.2889289E+002, 3.2032546E+002, 3.0425078E+002, 2.8051621E+002, 2.5275662E+002, 2.2418318E+002, 1.9665907E+002, 1.7161250E+002, 1.4890532E+002, 1.2951206E+002, 1.1303733E+002, 9.9820627E+001, 8.8991165E+001, 8.0362714E+001, 7.3259908E+001, 6.7307766E+001, 6.2083829E+001, 5.7491702E+001, 5.3338338E+001, 4.9588179E+001, 4.6081749E+001, 4.2754997E+001, 3.9604175E+001, 3.6649910E+001, 3.3983913E+001, 3.1599821E+001, 2.9508183E+001, 2.7663111E+001, 2.6064991E+001, 2.4689620E+001, 2.3518452E+001, 2.2536463E+001, 2.1725986E+001, 2.1085723E+001, 2.0609618E+001, 2.0282090E+001, 2.0092516E+001, 2.0018146E+001, 2.0004161E+001, 2.0002672E+001, 2.0002155E+001, 2.0001760E+001, 2.0001443E+001, 2.0001184E+001, 2.0000975E+001, 2.0000806E+001, 2.0000673E+001, 2.0000562E+001, 2.0000468E+001, 2.0000394E+001, 2.0000337E+001, 2.0000291E+001, 2.0000251E+001, 2.0000219E+001, 2.0000189E+001, 2.0000162E+001, 2.0000143E+001
 2.0019263E+000, 4.2530686E+002, 4.4194766E+002, 4.4698360E+002, 4.4191629E+002, 4.2274256E+002, 3.9423383E+002, 3.6143144E+002, 3.2770614E+002, 2.9538380E+002, 2.6491314E+002, 2.3736476E+002, 2.1255967E+002, 1.9097806E+002, 1.7203698E+002, 1.5571778E+002, 1.4161240E+002, 1.2934753E+002, 1.1869939E+002, 1.0952006E+002, 1.0131478E+002, 9.3993770E+001, 8.7405840E+001, 8.1474355E+001, 7.6119849E+001, 7.1265784E+001, 6.6845007E+001, 6.2720643E+001, 5.8899105E+001, 5.5261299E+001, 5.1904066E+001, 4.8805145E+001, 4.5990947E+001, 4.3423365E+001, 4.1059166E+001, 3.8872061E+001, 3.6812555E+001, 3.4823790E+001, 3.2859448E+001, 3.0967189E+001, 2.9204584E+001, 2.7649613E+001, 2.6274027E+001, 2.5053617E+001, 2.3969258E+001, 2.3010728E+001, 2.2182873E+001, 2.1483400E+001, 2.0909986E+001, 2.0482047E+001, 2.0205158E+001, 2.0060731E+001, 2.0011399E+001, 2.0002153E+001, 2.0000978E+001, 2.0000769E+001, 2.0000648E+001, 2.0000549E+001, 2.0000472E+001
 2.3369049E+000, 5.1684729E+002, 5.3923400E+002, 5.5347585E+002, 5.5841619E+002, 5.4403834E+002, 5.1592929E+002, 4.8003456E+002, 4.4167684E+002, 4.0413412E+002, 3.6836937E+002, 3.3560272E+002, 3.0581118E+002, 2.7941618E+002, 2.5591563E+002, 2.3516782E+002, 2.1679983E+002, 2.0018555E+002, 1.8554349E+002, 1.7289257E+002, 1.6134608E+002, 1.5073714E+002, 1.4090893E+002, 1.3179396E+002, 1.2334272E+002, 1.1558722E+002, 1.0855592E+002, 1.0209609E+002, 9.6093365E+001, 9.0281268E+001, 8.4752397E+001, 7.9540187E+001, 7.4702499E+001, 7.0112498E+001, 6.5533008E+001, 6.1225281E+001, 5.7367172E+001, 5.3831041E+001, 5.0438685E+001, 4.7200140E+001, 4.4214148E+001, 4.1617598E+001, 3.9361420E+001, 3.7398249E+001, 3.5641950E+001, 3.4040345E+001, 3.2517419E+001, 3.1073541E+001, 2.9691640E+001, 2.8333896E+001, 2.6993162E+001, 2.5704044E+001, 2.4543478E+001, 2.3534184E+001, 2.2646318E+001, 2.1859576E+001, 2.1268856E+001, 2.0816627E+001, 2.0542666E+001
 2.6670176E+000, 5.9103333E+002, 6.1589174E+002, 6.3642577E+002, 6.4778649E+002, 6.3652087E+002, 6.0853288E+002, 5.7093033E+002, 5.2995955E+002, 4.8928331E+002, 4.5026321E+002, 4.1418981E+002, 3.8107646E+002, 3.5117784E+002, 3.2412941E+002, 2.9976396E+002, 2.7791931E+002, 2.5778072E+002, 2.3985779E+002, 2.2436871E+002, 2.1021814E+002, 1.9717672E+002, 1.8503107E+002, 1.7371867E+002, 1.6317829E+002, 1.5336942E+002, 1.4430734E+002, 1.3594058E+002, 1.2815308E+002, 1.2073715E+002, 1.1378124E+002, 1.0725805E+002, 1.0126560E+002, 9.5686041E+001, 9.0168395E+001, 8.4789851E+001, 7.9717364E+001, 7.4957798E+001, 7.0337209E+001, 6.5831277E+001, 6.1550224E+001, 5.7782904E+001, 5.4502197E+001, 5.1570598E+001, 4.8885248E+001, 4.6406198E+001, 4.4026379E+001, 4.1770940E+001, 3.9615471E+001, 3.7553590E+001, 3.5563280E+001, 3.3749694E+001, 3.2129379E+001, 3.0740094E+001, 2.9465663E+001, 2.8133096E+001, 2.7041565E+001, 2.6133401E+001, 2.5235563E+001
