s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS
 3.4667969E+001, 5.6450827E+001,-1.0454867E+001,-4.2297619E+001,-6.2937892E-001,-5.7585245E-003, 0.0000000E+000, 0.0000000E+000, 3.0361078E+000, 3.0632033E+000, 0.0000000E+000, 1.1575318E-003, 0.0000000E+000
 3.5001732E+001, 5.7151127E+001,-1.0685460E+001,-4.6569242E+001,-6.3421257E-001,-5.7166382E-003, 0.0000000E+000, 0.0000000E+000,-7.4082618E-001,-7.4350458E-001, 0.0000000E+000, 1.1575318E-003, 0.0000000E+000
 3.5338440E+001, 5.7766034E+001,-1.0699936E+001,-5.3304266E+001,-6.6206506E-001,-5.7463342E-003, 0.0000000E+000, 0.0000000E+000,-6.8146048E+000,-6.9059789E+000, 0.0000000E+000, 1.1575318E-003, 0.0000000E+000
 3.5667637E+001, 5.7489634E+001,-1.0631862E+001,-4.9136110E+001,-6.8234542E-001,-5.7384128E-003, 0.0000000E+000, 0.0000000E+000,-3.1153122E+000,-2.9664225E+000, 0.0000000E+000, 1.1575318E-003, 0.0000000E+000
 3.6000896E+001, 5.7586119E+001,-1.0754389E+001,-4.0036767E+001,-6.4370138E-001,-5.7216561E-003, 0.0000000E+000, 0.0000000E+000, 6.1092675E+000, 6.1455400E+000, 0.0000000E+000, 1.1575318E-003, 0.0000000E+000
 3.6336582E+001, 5.6772801E+001,-1.0529192E+001,-4.3593172E+001,-6.2559126E-001,-5.7284766E-003, 0.0000000E+000, 0.0000000E+000, 1.9438290E+000, 2.0191180E+000, 0.0000000E+000, 1.1575318E-003, 0.0000000E+000
 3.6667641E+001, 5.7850125E+001,-1.0807617E+001,-4.3798712E+001,-6.2639744E-001,-5.7481724E-003, 0.0000000E+000, 0.0000000E+000, 2.8786552E+000, 2.6116502E+000, 0.0000000E+000, 1.1575318E-003, 0.0000000E+000
 3.7005352E+001, 5.7897149E+001,-1.0812701E+001,-5.2311620E+001,-6.2431087E-001,-5.7739262E-003, 0.0000000E+000, 0.0000000E+000,-6.0364198E+000,-5.8572577E+000, 0.0000000E+000, 1.1575318E-003, 0.0000000E+000
 3.7337437E+001, 5.6985748E+001,-1.0626145E+001,-5.3937522E+001,-6.1796968E-001,-5.7563284E-003, 0.0000000E+000, 0.0000000E+000,-8.2060140E+000,-8.2016454E+000, 0.0000000E+000, 1.1575318E-003, 0.0000000E+000
 3.7670555E+001, 5.7470546E+001,-1.0647696E+001,-4.9462063E+001,-6.0039382E-001,-5.7381206E-003, 0.0000000E+000, 0.0000000E+000,-3.1762912E+000,-3.2453451E+000, 0.0000000E+000, 1.1575318E-003, 0.0000000E+000
 3.8002949E+001, 5.8038054E+001,-1.0852725E+001,-5.3438559E+001,-5.9253425E-001,-5.7380600E-003, 0.0000000E+000, 0.0000000E+000,-6.9584868E+000,-6.8515017E+000, 0.0000000E+000, 1.1575318E-003, 0.0000000E+000
 3.8334236E+001, 5.6961515E+001,-1.0538573E+001,-4.3570155E+001,-6.1330164E-001,-5.7630334E-003, 0.0000000E+000, 0.0000000E+000, 2.1293168E+000, 2.2337233E+000, 0.0000000E+000, 1.1575318E-003, 0.0000000E+000
 3.8670128E+001, 5.7265468E+001,-1.0592724E+001,-4.7706603E+001,-6.0394463E-001,-5.7165893E-003, 0.0000000E+000, 0.0000000E+000,-1.6733019E+000,-1.6435194E+000, 0.0000000E+000, 1.1575318E-003, 0.0000000E+000
 3.9002411E+001, 5.7934112E+001,-1.0791526E+001,-3.5907607E+001,-5.8768916E-001,-5.7692281E-003, 0.0000000E+000, 0.0000000E+000, 1.0656568E+001, 1.0641520E+001, 0.0000000E+000, 1.1575318E-003, 0.0000000E+000
 3.9333500E+001, 5.7229550E+001,-1.0606831E+001,-4.0485275E+001,-5.8794078E-001,-5.7405156E-003, 0.0000000E+000, 0.0000000E+000, 5.4626431E+000, 5.5437623E+000, 0.0000000E+000, 1.1575318E-003, 0.0000000E+000
 3.9670143E+001, 5.7584423E+001,-1.0717373E+001,-3.6257667E+001,-5.9431491E-001,-5.7435694E-003, 0.0000000E+000, 0.0000000E+000, 1.0060642E+001, 1.0009324E+001, 0.0000000E+000, 1.1575318E-003, 0.0000000E+000
 4.0000000E+001, 5.7872160E+001,-1.0740114E+001,-5.3745542E+001,-6.5986723E-001,-5.7525292E-003, 0.0000000E+000, 0.0000000E+000,-7.2700194E+000,-7.2791153E+000, 0.0000000E+000, 1.1575318E-003, 0.0000000E+000
