Time,HRR
337.80529166200637,1268.9663658765867
337.969718634009,1199.1623235470643
338.61098382481896,1255.2057621634865
339.4358591343652,1154.253220783648
340.6827636720514,1133.8388491736414
341.2582580740604,1111.1244745762883
343.2724884810919,1085.0446718256458
346.1499604911369,1065.6777485130315
348.54785383284104,1039.8434536762775
351.61715731022235,1019.3308300239655
353.5902809742531,996.521665254666
355.0701237222763,973.7915802734719
355.8922585822892,948.7569872650834
356.7966069283033,924.3359392083685
357.0843541293078,912.8252447018181
359.96182613935275,878.1076006018202
360.3454890740254,850.156258227305
361.51566102477716,825.5076937882764
362.8392981493978,802.8317363162096
363.99028695341576,783.2083566977676
366.8677589634608,742.9159771539307
368.59424216948776,722.5701502977445
369.58537141739214,689.6992187602214
370.0329781745103,657.6010100161998
371.50368609075565,631.8576464156272
374.9246805915868,618.9640021969699
382.6938550187084,592.8723623862111
387.2978102347804,570.9282551498682
390.1752822448253,550.20400494658
392.4133160304159,526.005816947154
395.29078804046094,499.2059130427547
397.65670947094236,479.0538173302439
401.1096758829964,448.022730008126
404.5626422950503,424.67161983783217
407.44011430509534,402.5900427438701
410.89308071714936,379.26663312236496
416.07253033523034,369.6262617164293
422.4029687573293,374.8780240414003
428.06199704375115,362.8786220226616
434.4883511995183,344.48077358358296
440.81878962161727,337.83389108771144
447.1492280437162,331.0988704820561
452.9041720638062,318.69873243563006
457.22038007887375,299.774436968562
462.68757689795916,274.46461631644524
467.86702651604026,291.36640711404016
473.04647613412124,306.01438053287166
478.8014201542112,287.3466435684718
483.54924897078547,270.8712101177248
488.7081452173661,251.96411806957894
495.4907578124721,253.57892354279784
502.2688029916893,247.67996788241499
508.1516346566701,234.64431952487712
514.2354326207653,223.74126335534993
520.8125115008681,232.41998162723303
525.9919611189491,234.19239621020142
629.077395878811,277.8263813795097
633.6094142946318,293.92650271044204
638.5011167117084,274.59069167070083
638.7888639127129,238.2654468387077
642.7453879265247,253.6998401782862
645.0307647345028,239.66417390866172
651.4497407569108,258.1997492355399
652.6007295609288,221.7199561209036
657.2868982630022,244.43484030597983
658.6114488708006,227.08662916560115
665.5205788860308,230.62919073297053
671.5920448272258,253.07568852758823
671.5920448272258,225.69778817592714
676.0521264427956,223.91630396342998
677.9224832493248,252.24592127746155
684.2529216714238,246.48041987942997
690.5833600935227,239.65726116399037
696.5685018744165,232.95468050146383
703.2442369377208,233.41454495496873
708.9991809578107,253.8899218579818
714.7983937780552,263.889277707538
718.7825857919637,237.40168269880633
720.2474806334411,214.07465492829488
727.4150018220987,213.6703686712417
733.7454402441977,217.48988671222196
739.1304235772819,199.7147844316437
745.8308226863867,182.4653854907442
752.2571768421539,174.12262640952576
758.2758891298313,179.8676240110458
764.8221379526836,186.1457514252461
771.1525763747826,178.44121161196654
777.4830147968817,173.64522942155918
783.8134532189806,166.55765637676723
790.5755124425864,151.04539570985935
796.4743300631786,147.8874666881993
802.8047684852776,161.6886256622197
809.1352069073765,168.6150120730872
815.6958430902793,166.49051216399403
818.0292113020611,132.92108244596648
822.9470725555925,105.5325993893216
829.2775109776916,105.58421323703533
835.9779100867963,118.05372579945242
841.8744439994441,138.95415946227786
848.0450228654295,153.0804524999503
854.8230680446466,153.44337144379915
861.1763435461903,154.066751793996
866.0075948706187,164.36589152298166
872.4395911283664,168.60232189152111
878.7700295504653,153.2129783156438
882.5107431635238,142.35947011236067
890.8554119926544,131.7344651574008
897.1858504147533,132.66746010295446
903.5162888368523,132.89535017023672
909.8467272589512,116.37699937855496
916.1771656810502,112.19798395663565
922.5076041031493,118.33112737944657
929.8739324488645,123.36217652133246
935.3603124146834,131.79863588645367
941.8186384816736,136.2093411232977
947.1861581657704,130.3049895228496
952.1647489533464,122.82001215249875
958.1882570277071,115.80162228074505
964.2309482488017,124.61181815700365
973.1511114799412,136.57731570745636
979.4815499020401,134.39609744064228
984.8528309874573,119.99145264203389
991.5669323442291,105.93788539807383
997.0341291633147,103.04085157978488
999.0483595703461,77.64779160120906
1005.9159261009868,103.7386072611007
1011.5399733551296,105.92793197844185
1018.0396748366431,94.96018518230676
1027.823079670796,103.41307246734596
1040.4839565149941,108.980862969383
1046.814394937093,101.8932899245915
1053.144833359192,96.48034096569563
1062.0974094934238,82.01480066969043
1070.3736970193363,93.57398846182059
1071.56065422348,103.28491762955673
1076.61221619667,88.62172978836134
1082.4950478616508,74.59697597658032
1088.7208509379302,75.28233109328858
1094.2447252360012,91.45860151163106
1099.7958483220468,89.24838266969891
1106.665812746029,87.48593484038611
1112.9962511681279,83.48319563803443
1119.3266895902268,79.56859454546793
1124.4581813414738,86.01440120329335
1131.987566434425,90.87795334200655
1138.3180048565239,94.7950528616766
1144.8882326127932,85.43498199828082
1150.5312749436039,83.51412410470675
1157.3093201228207,83.66821635246379
1161.6255281378883,84.6288577650007
1171.6966801730457,81.49392969742848
1178.0271185951447,86.65755391261519
1184.3575570172438,83.00736714940058
1190.6879954393428,77.59441819050517
1194.4287090524012,78.59443648996012
